route_id,route_name_fr,zone_type,combat_enabled,pokemon_id,pokemon_name_en,pokemon_name_fr,spawn_weight,min_level,max_level,methods
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,248,tyranitar,Tyranocif,1,34,45,rock-smash|walk
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,255,torchic,Poussifeu,1,26,35,walk
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,306,aggron,Galeking,1,33,44,rock-smash|walk
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,390,chimchar,Ouisticram,1,26,35,walk
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,464,rhyperior,Rhinastoc,1,33,44,rock-smash|walk
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,467,magmortar,Maganon,1,33,44,walk
kanto_route_21,Route 21 (Kanto),route,true,54,psyduck,Psykokwak,16,5,31,old-rod|good-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,60,poliwag,Ptitard,16,5,31,old-rod|good-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,90,shellder,Kokiyas,16,5,31,old-rod|good-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,98,krabby,Krabby,16,5,31,old-rod|good-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,118,goldeen,Poissirène,16,5,31,old-rod|good-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,341,corphish,Écrapince,16,5,31,old-rod|good-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,422,shellos,Sancoki,16,5,31,old-rod|good-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,458,mantyke,Babimanta,11,5,31,old-rod|good-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,279,pelipper,Bekipan,7,8,35,good-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,226,mantine,Démanta,3,9,36,good-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,7,squirtle,Carapuce,1,5,31,old-rod|good-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,9,blastoise,Tortank,1,12,40,super-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,130,gyarados,Léviator,1,10,37,super-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,158,totodile,Kaiminus,1,5,31,old-rod|good-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,160,feraligatr,Aligatueur,1,12,40,super-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,258,mudkip,Gobou,1,5,31,old-rod|good-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,365,walrein,Kaimorse,1,12,40,super-rod|surf
kanto_route_21,Route 21 (Kanto),route,true,393,piplup,Tiplouf,1,5,31,old-rod|good-rod|surf
kanto_route_22,Route 22 (Kanto),route,true,74,geodude,Racaillou,16,2,31,walk
kanto_route_22,Route 22 (Kanto),route,true,220,swinub,Marcacrin,15,1,30,walk
kanto_route_22,Route 22 (Kanto),route,true,246,larvitar,Embrylex,14,2,31,walk
kanto_route_22,Route 22 (Kanto),route,true,207,gligar,Scorplane,9,3,32,walk
kanto_route_22,Route 22 (Kanto),route,true,221,piloswine,Cochignon,7,6,36,walk
kanto_route_22,Route 22 (Kanto),route,true,247,pupitar,Ymphect,7,5,35,walk
kanto_route_22,Route 22 (Kanto),route,true,112,rhydon,Rhinoféros,4,6,36,walk
kanto_route_22,Route 22 (Kanto),route,true,472,gliscor,Scorvol,3,6,36,walk
kanto_route_22,Route 22 (Kanto),route,true,76,golem,Grolem,2,8,39,walk
kanto_route_22,Route 22 (Kanto),route,true,142,aerodactyl,Ptéra,2,4,33,walk
kanto_route_22,Route 22 (Kanto),route,true,6,charizard,Dracaufeu,1,9,40,walk
kanto_route_22,Route 22 (Kanto),route,true,330,flygon,Libégon,1,9,40,walk
kanto_route_22,Route 22 (Kanto),route,true,373,salamence,Drattak,1,10,41,walk
kanto_route_22,Route 22 (Kanto),route,true,464,rhyperior,Rhinastoc,1,9,40,walk
kanto_route_22,Route 22 (Kanto),route,true,473,mamoswine,Mammochon,1,9,40,walk
kanto_route_23,Route 23 (Kanto),route,true,290,nincada,Ningale,16,4,33,walk
kanto_route_23,Route 23 (Kanto),route,true,207,gligar,Scorplane,9,6,35,walk
kanto_route_23,Route 23 (Kanto),route,true,213,shuckle,Caratroc,6,7,36,walk
kanto_route_23,Route 23 (Kanto),route,true,346,cradily,Vacilys,3,9,39,walk
kanto_route_23,Route 23 (Kanto),route,true,472,gliscor,Scorvol,3,9,39,walk
kanto_route_23,Route 23 (Kanto),route,true,76,golem,Grolem,2,11,42,walk
kanto_route_23,Route 23 (Kanto),route,true,142,aerodactyl,Ptéra,2,7,36,walk
kanto_route_23,Route 23 (Kanto),route,true,143,snorlax,Ronflex,1,10,40,walk
kanto_route_23,Route 23 (Kanto),route,true,149,dragonite,Dracolosse,1,13,44,walk
kanto_route_23,Route 23 (Kanto),route,true,260,swampert,Laggron,1,12,43,walk
kanto_route_23,Route 23 (Kanto),route,true,289,slaking,Monaflèmit,1,14,45,walk
kanto_route_23,Route 23 (Kanto),route,true,389,torterra,Torterra,1,12,43,walk
kanto_route_23,Route 23 (Kanto),route,true,464,rhyperior,Rhinastoc,1,12,43,walk
kanto_route_23,Route 23 (Kanto),route,true,468,togekiss,Togekiss,1,12,43,walk
kanto_route_23,Route 23 (Kanto),route,true,474,porygon-z,Porygon-Z,1,12,43,walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,146,moltres,Sulfura,100,50,50,only-one
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,95,onix,Onix,11,33,47,rock-smash|walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,247,pupitar,Ymphect,7,35,50,rock-smash|walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,112,rhydon,Rhinoféros,4,36,51,rock-smash|walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,409,rampardos,Charkos,3,36,51,rock-smash|walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,435,skuntank,Moufflair,3,36,51,walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,76,golem,Grolem,2,38,54,rock-smash|walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,229,houndoom,Démolosse,2,36,51,walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,411,bastiodon,Bastiodon,2,36,51,rock-smash|walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,450,hippowdon,Hippodocus,2,37,52,rock-smash|walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,452,drapion,Drascore,2,36,51,walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,461,weavile,Dimoret,2,36,51,walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,94,gengar,Ectoplasma,1,38,54,walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,248,tyranitar,Tyranocif,1,40,56,rock-smash|walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,306,aggron,Galeking,1,39,55,rock-smash|walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,330,flygon,Libégon,1,39,55,rock-smash|walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,445,garchomp,Carchacrok,1,40,56,rock-smash|walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,464,rhyperior,Rhinastoc,1,39,55,rock-smash|walk
kanto_dungeon_victory_road,Route Victoire (Kanto),dungeon,true,476,probopass,Tarinorme,1,37,52,rock-smash|walk
kanto_city_indigo_plateau,Plateau Indigo (Kanto),town,false,3,venusaur,Florizarre,1,69,80,walk
kanto_city_indigo_plateau,Plateau Indigo (Kanto),town,false,242,blissey,Leuphorie,1,69,80,walk
kanto_city_indigo_plateau,Plateau Indigo (Kanto),town,false,257,blaziken,Braségali,1,69,80,walk
kanto_city_indigo_plateau,Plateau Indigo (Kanto),town,false,376,metagross,Métalosse,1,70,81,walk
kanto_city_indigo_plateau,Plateau Indigo (Kanto),town,false,392,infernape,Simiabraz,1,69,80,walk
kanto_city_indigo_plateau,Plateau Indigo (Kanto),town,false,448,lucario,Lucario,1,67,77,walk
kanto_city_indigo_plateau,Plateau Indigo (Kanto),town,false,462,magnezone,Magnézone,1,69,80,walk
kanto_city_indigo_plateau,Plateau Indigo (Kanto),town,false,474,porygon-z,Porygon-Z,1,69,80,walk
kanto_city_indigo_plateau,Plateau Indigo (Kanto),town,false,475,gallade,Gallame,1,69,80,walk
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,150,mewtwo,Mewtwo,100,70,70,only-one
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,63,abra,Abra,16,5,54,walk
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,96,drowzee,Soporifik,16,5,54,walk
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,280,ralts,Tarsal,16,3,52,walk
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,325,spoink,Spoink,16,5,54,walk
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,360,wynaut,Okéoké,16,4,53,walk
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,433,chingling,Korillon,16,4,53,walk
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,439,mime-jr,Mime Jr.,16,5,54,walk
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,281,kirlia,Kirlia,15,6,56,walk
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,201,unown,Zarbi,13,5,54,walk
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,211,qwilfish,Qwilfish,8,6,55,good-rod|surf
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,340,whiscash,Barbicha,4,9,59,good-rod|surf
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,65,alakazam,Alakazam,3,11,62,walk
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,73,tentacruel,Tentacruel,2,9,59,super-rod|surf
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,196,espeon,Mentali,1,10,60,walk
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,230,kingdra,Hyporoi,1,12,63,super-rod|surf
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,260,swampert,Laggron,1,12,63,super-rod|surf
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,282,gardevoir,Gardevoir,1,12,63,walk
kanto_dungeon_cerulean_cave,Grotte Inconnue (Kanto),dungeon,true,376,metagross,Métalosse,1,13,64,walk
